Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
74,Australia,Basic,669.42,Romance,4/19/2024
64,Brazil,Standard,123.95,Drama,2/13/2025
28,UK,Basic,299.91,Horror,10/26/2024
39,India,Premium,277.81,Documentary,4/5/2024
27,UK,Basic,914.31,Drama,5/28/2024
60,Mexico,Premium,140.72,Comedy,8/18/2024
80,Japan,Premium,166.06,Horror,9/12/2024
62,Australia,Premium,327.86,Action,11/27/2024
24,Brazil,Basic,898.33,Documentary,12/19/2024
69,France,Premium,24.38,Comedy,1/16/2025
20,Japan,Basic,565.27,Comedy,12/7/2024
16,USA,Premium,526.05,Comedy,4/5/2024
56,Japan,Basic,822.01,Documentary,6/28/2024
25,Brazil,Standard,41.21,Romance,8/26/2024
15,Germany,Basic,742.85,Sci-Fi,4/11/2024
35,Australia,Standard,546.93,Comedy,1/12/2025
51,Mexico,Basic,970.57,Comedy,6/4/2024
73,Japan,Basic,470.34,Drama,1/25/2025
41,Germany,Premium,62.4,Documentary,12/11/2024
49,Australia,Basic,378.29,Action,1/24/2025
74,Canada,Premium,709.49,Sci-Fi,2/24/2025
71,Canada,Premium,8.37,Sci-Fi,10/7/2024
38,Brazil,Standard,661.78,Drama,6/18/2024
48,UK,Standard,60.61,Horror,8/8/2024
25,India,Basic,198.65,Sci-Fi,9/15/2024
59,Japan,Standard,457.45,Drama,11/10/2024
62,UK,Standard,957.87,Documentary,11/12/2024
44,UK,Standard,109.89,Sci-Fi,9/14/2024
73,Australia,Basic,59.84,Action,2/28/2025
43,UK,Basic,759.91,Action,3/21/2024
69,Brazil,Premium,563.86,Romance,8/12/2024
42,Japan,Standard,482.71,Drama,4/18/2024
68,USA,Standard,279.41,Romance,9/5/2024
60,Canada,Basic,605.99,Drama,2/24/2025
52,USA,Premium,21.62,Action,7/19/2024
30,Brazil,Basic,996.55,Comedy,8/18/2024
47,India,Standard,338.43,Sci-Fi,6/11/2024
28,France,Premium,787.17,Comedy,2/2/2025
53,Canada,Premium,305.02,Horror,11/6/2024
26,India,Standard,540.92,Documentary,5/5/2024
59,Canada,Basic,934.62,Drama,11/10/2024
25,USA,Standard,692.65,Horror,9/3/2024
77,India,Premium,817.47,Documentary,6/28/2024
68,Germany,Premium,502.97,Horror,8/20/2024
49,India,Standard,620.57,Romance,10/14/2024
30,UK,Premium,510.8,Comedy,5/14/2024
26,Canada,Standard,534.36,Sci-Fi,12/20/2024
58,India,Premium,848.69,Comedy,2/9/2025
49,Mexico,Standard,743.18,Sci-Fi,3/23/2024
30,Canada,Premium,328.88,Action,12/24/2024
69,Mexico,Standard,500.55,Horror,5/10/2024
73,Germany,Standard,849.58,Horror,3/7/2025
62,India,Basic,489.69,Documentary,12/30/2024
13,Japan,Basic,69.9,Action,6/19/2024
71,Mexico,Premium,399.31,Documentary,10/18/2024
68,France,Premium,502.17,Drama,1/26/2025
21,Australia,Premium,711.77,Action,12/3/2024
50,Japan,Standard,291.45,Horror,5/19/2024
45,Japan,Standard,137.87,Drama,1/28/2025
42,Canada,Standard,447.2,Comedy,7/8/2024
19,Japan,Standard,213.86,Documentary,5/16/2024
41,Canada,Standard,136.57,Horror,9/20/2024
27,Japan,Basic,808.54,Sci-Fi,7/28/2024
39,Germany,Standard,89.56,Sci-Fi,4/26/2024
57,UK,Basic,981.73,Drama,12/1/2024
19,Mexico,Standard,727.91,Documentary,3/6/2025
44,Germany,Basic,476.68,Romance,5/6/2024
37,India,Standard,527.42,Horror,7/21/2024
76,UK,Standard,13.13,Horror,8/26/2024
29,Brazil,Premium,605.77,Horror,1/25/2025
68,India,Basic,848.57,Documentary,11/7/2024
28,France,Standard,554.01,Romance,10/28/2024
25,Canada,Basic,838.35,Drama,11/19/2024
19,Mexico,Standard,646.55,Comedy,7/24/2024
19,Canada,Standard,799.42,Drama,6/26/2024
50,Japan,Standard,200.19,Documentary,9/28/2024
17,USA,Standard,968.09,Horror,11/27/2024
57,France,Premium,609.8,Drama,7/30/2024
73,India,Premium,193.51,Documentary,9/3/2024
78,France,Premium,306.79,Drama,2/28/2025
28,USA,Premium,46.8,Sci-Fi,3/8/2024
63,Germany,Basic,49.68,Sci-Fi,8/28/2024
32,Japan,Premium,407.89,Romance,10/31/2024
79,France,Standard,467.37,Drama,3/23/2024
62,Brazil,Standard,167.25,Drama,3/4/2025
26,Australia,Premium,922.99,Action,12/20/2024
72,Australia,Basic,66.31,Comedy,12/1/2024
60,Mexico,Basic,227.59,Sci-Fi,9/18/2024
29,Brazil,Premium,360.29,Sci-Fi,4/24/2024
42,Brazil,Premium,696.96,Horror,7/15/2024
67,USA,Basic,174.16,Documentary,8/22/2024
65,Canada,Standard,80.31,Action,2/5/2025
52,USA,Premium,5.88,Comedy,4/17/2024
65,USA,Basic,42.81,Action,11/27/2024
65,Japan,Standard,438.54,Drama,9/2/2024
36,Canada,Standard,881.84,Documentary,10/23/2024
80,Australia,Premium,587.13,Horror,12/12/2024
53,Mexico,Premium,599.52,Action,12/7/2024
74,Brazil,Standard,613.88,Drama,6/10/2024
25,USA,Standard,399.37,Sci-Fi,9/21/2024
47,USA,Basic,839.07,Documentary,10/28/2024
59,India,Standard,366.62,Comedy,10/2/2024
36,Japan,Premium,896.28,Horror,10/26/2024
47,Japan,Standard,50.13,Comedy,10/26/2024
77,USA,Premium,130.66,Comedy,1/20/2025
58,France,Premium,337.78,Horror,10/6/2024
58,Brazil,Standard,512.36,Romance,7/12/2024
24,Canada,Basic,831.51,Action,12/2/2024
56,Australia,Basic,532.46,Horror,3/11/2024
73,Brazil,Standard,675.49,Comedy,12/11/2024
50,Australia,Premium,292.95,Sci-Fi,6/19/2024
32,Germany,Premium,290.63,Sci-Fi,3/19/2024
35,Brazil,Standard,933.31,Comedy,9/15/2024
24,India,Standard,204.89,Sci-Fi,6/9/2024
70,Germany,Basic,122.94,Horror,2/6/2025
65,UK,Standard,249.08,Comedy,11/10/2024
70,France,Premium,200.19,Action,5/3/2024
67,Mexico,Premium,809.9,Action,1/11/2025
62,Canada,Basic,817.74,Action,10/17/2024
21,India,Standard,714.73,Sci-Fi,1/28/2025
74,Australia,Basic,794.69,Sci-Fi,4/12/2024
42,France,Basic,432.27,Comedy,6/9/2024
43,Canada,Standard,379.66,Sci-Fi,6/16/2024
39,India,Basic,201.53,Sci-Fi,1/21/2025
18,Brazil,Premium,701.01,Comedy,11/12/2024
59,Canada,Premium,426.93,Horror,1/5/2025
63,Australia,Basic,426.04,Comedy,1/10/2025
24,India,Premium,37.87,Drama,12/31/2024
60,Germany,Premium,402.84,Sci-Fi,4/1/2024
25,India,Standard,674.02,Documentary,7/2/2024
75,Australia,Premium,596.34,Romance,10/15/2024
46,Brazil,Standard,108.33,Romance,11/9/2024
63,Germany,Basic,718.22,Horror,3/29/2024
80,Canada,Standard,878.19,Action,2/5/2025
61,Australia,Premium,896.61,Action,12/25/2024
19,Canada,Basic,254.43,Action,11/15/2024
27,Japan,Basic,510.14,Romance,3/16/2024
77,France,Standard,558.88,Comedy,12/16/2024
25,France,Premium,276.73,Horror,8/26/2024
66,France,Standard,158.67,Documentary,8/25/2024
52,Japan,Basic,132.4,Drama,3/8/2025
71,UK,Premium,485.29,Sci-Fi,3/13/2024
62,Germany,Basic,617.52,Comedy,4/4/2024
60,Germany,Standard,175.36,Action,12/14/2024
46,Australia,Premium,314.44,Drama,1/25/2025
36,Mexico,Basic,56.22,Comedy,8/4/2024
33,France,Basic,530.5,Romance,9/30/2024
15,USA,Basic,100.6,Horror,3/22/2024
77,Mexico,Premium,321.07,Documentary,10/5/2024
60,Brazil,Premium,553.6,Action,5/1/2024
25,India,Premium,771.28,Drama,12/13/2024
77,India,Standard,645.25,Action,3/30/2024
22,France,Premium,714.88,Romance,10/16/2024
55,USA,Premium,781.57,Romance,3/14/2024
43,USA,Premium,567.64,Drama,12/31/2024
30,Mexico,Premium,557.71,Drama,10/5/2024
21,UK,Standard,22.09,Comedy,10/27/2024
75,Japan,Basic,465.06,Documentary,4/7/2024
77,Japan,Basic,81.24,Comedy,6/23/2024
71,USA,Basic,487.48,Horror,5/30/2024
72,Australia,Premium,20.24,Horror,2/8/2025
13,USA,Standard,531.34,Sci-Fi,5/5/2024
50,Japan,Premium,694.23,Comedy,5/2/2024
77,Brazil,Premium,505.82,Documentary,11/26/2024
69,Australia,Premium,264.97,Horror,3/18/2024
15,Mexico,Basic,22.11,Sci-Fi,3/8/2024
46,USA,Standard,490.21,Action,1/25/2025
46,India,Basic,60.83,Documentary,8/20/2024
29,UK,Standard,437.14,Action,8/7/2024
74,Brazil,Standard,46.57,Sci-Fi,3/1/2025
60,Brazil,Standard,320.41,Documentary,7/24/2024
60,Canada,Standard,909.09,Drama,7/20/2024
17,France,Basic,29.9,Horror,1/6/2025
42,Germany,Basic,48.8,Romance,4/18/2024
17,Brazil,Premium,230.68,Action,6/27/2024
52,France,Premium,963.17,Action,11/20/2024
29,UK,Premium,801.81,Action,4/15/2024
40,Canada,Premium,412.11,Comedy,11/23/2024
54,Germany,Basic,304.67,Romance,8/29/2024
22,Australia,Premium,702.63,Action,11/11/2024
41,Australia,Basic,398.06,Sci-Fi,3/28/2024
59,Mexico,Premium,21.03,Action,2/11/2025
20,India,Premium,683.16,Documentary,4/8/2024
38,Brazil,Basic,66.84,Romance,5/2/2024
48,UK,Premium,800.15,Romance,9/25/2024
22,Mexico,Premium,51.32,Sci-Fi,7/3/2024
45,Canada,Premium,681.09,Documentary,12/16/2024
49,Brazil,Standard,80.26,Drama,7/24/2024
35,France,Standard,764.52,Drama,9/27/2024
20,UK,Standard,712.58,Action,12/5/2024
69,Canada,Premium,395.77,Horror,2/10/2025
59,Mexico,Premium,507.26,Comedy,9/12/2024
41,India,Premium,260.86,Sci-Fi,1/22/2025
48,Germany,Basic,704.37,Documentary,1/13/2025
80,Mexico,Basic,366.2,Sci-Fi,10/10/2024
76,Canada,Standard,116.71,Horror,9/26/2024
36,Japan,Basic,384.58,Action,1/9/2025
38,Mexico,Premium,277.59,Comedy,12/2/2024
42,Japan,Basic,747.02,Sci-Fi,10/4/2024
68,Australia,Premium,74.26,Drama,1/7/2025
45,Brazil,Premium,784.29,Romance,10/14/2024
41,USA,Basic,362.92,Sci-Fi,12/15/2024
26,USA,Standard,89.76,Horror,6/16/2024
73,Australia,Standard,179.26,Romance,1/13/2025
48,France,Standard,884.79,Horror,12/18/2024
28,Australia,Basic,466.96,Comedy,5/11/2024
29,India,Standard,113.59,Romance,4/9/2024
56,France,Premium,170.66,Horror,9/23/2024
74,France,Basic,87.62,Romance,3/14/2024
56,UK,Premium,884.65,Drama,10/2/2024
50,Australia,Basic,907.54,Comedy,9/20/2024
75,USA,Basic,746.66,Comedy,10/12/2024
80,France,Basic,444.14,Documentary,4/2/2024
58,Canada,Standard,763.86,Sci-Fi,7/23/2024
17,Mexico,Premium,344.75,Horror,10/1/2024
59,Mexico,Basic,298.48,Sci-Fi,2/26/2025
16,France,Premium,721.57,Documentary,3/8/2025
56,UK,Standard,366.09,Romance,9/7/2024
20,India,Premium,826.19,Drama,8/18/2024
41,Canada,Basic,390.08,Horror,10/2/2024
27,Australia,Basic,540.66,Romance,7/24/2024
57,Germany,Premium,316.49,Sci-Fi,11/14/2024
51,Mexico,Premium,287.89,Drama,3/8/2024
58,France,Basic,851.91,Action,5/31/2024
27,USA,Basic,437.45,Romance,9/5/2024
60,Mexico,Premium,976.67,Drama,9/17/2024
79,India,Standard,434.87,Documentary,3/18/2024
46,UK,Basic,772.01,Romance,9/16/2024
69,France,Basic,714.09,Documentary,5/30/2024
53,USA,Standard,1.22,Drama,12/23/2024
54,Canada,Standard,834.89,Action,3/3/2025
50,Canada,Premium,648.02,Documentary,4/23/2024
45,India,Premium,266.51,Documentary,10/21/2024
63,India,Standard,562.27,Comedy,10/22/2024
41,Brazil,Premium,633.43,Drama,5/8/2024
15,Australia,Basic,461.16,Comedy,11/18/2024
70,Brazil,Basic,118.11,Drama,10/25/2024
57,UK,Premium,828.88,Romance,8/6/2024
52,Brazil,Premium,915.77,Romance,8/6/2024
30,USA,Basic,522.53,Horror,6/25/2024
51,Australia,Standard,227.07,Drama,5/27/2024
72,USA,Premium,345.94,Horror,8/2/2024
61,India,Basic,103.65,Documentary,4/13/2024
71,Australia,Premium,652.54,Action,8/15/2024
15,USA,Basic,723.45,Documentary,5/30/2024
23,Japan,Basic,471.4,Action,3/5/2025
66,Canada,Standard,887.14,Romance,8/6/2024
35,Germany,Premium,473.09,Romance,9/19/2024
33,USA,Premium,923.38,Horror,6/20/2024
46,Japan,Basic,718.17,Sci-Fi,9/25/2024
31,Mexico,Standard,596.11,Drama,11/15/2024
40,Brazil,Basic,725.6,Comedy,12/12/2024
15,Germany,Basic,784.64,Horror,6/15/2024
64,Germany,Basic,726.07,Sci-Fi,5/26/2024
41,Canada,Standard,835.67,Horror,3/8/2025
41,Brazil,Premium,70.07,Horror,8/4/2024
79,Mexico,Premium,666.24,Romance,6/8/2024
31,Australia,Basic,238.34,Sci-Fi,3/19/2024
16,Australia,Standard,716.05,Drama,8/19/2024
48,Japan,Basic,851.78,Sci-Fi,10/21/2024
64,Canada,Premium,578.42,Comedy,5/16/2024
14,Germany,Premium,545.95,Horror,3/8/2025
32,Australia,Premium,825.28,Sci-Fi,10/23/2024
38,Germany,Basic,157.91,Romance,11/3/2024
38,Canada,Premium,63.12,Sci-Fi,8/13/2024
75,Mexico,Premium,293.87,Drama,11/15/2024
55,India,Basic,302.55,Sci-Fi,1/18/2025
27,France,Basic,98.76,Sci-Fi,12/26/2024
53,UK,Standard,16.15,Action,10/27/2024
72,Canada,Basic,807.02,Romance,1/7/2025
33,UK,Basic,862.55,Drama,10/10/2024
33,India,Premium,372.85,Horror,7/6/2024
38,USA,Basic,21.72,Sci-Fi,10/11/2024
35,France,Premium,586.98,Drama,10/22/2024
69,Australia,Premium,168.42,Romance,12/15/2024
46,USA,Standard,108.96,Sci-Fi,7/28/2024
76,UK,Premium,830.37,Drama,4/24/2024
38,Germany,Standard,697.56,Sci-Fi,11/13/2024
27,USA,Standard,772.05,Horror,7/16/2024
75,UK,Standard,757.05,Drama,2/23/2025
13,Japan,Premium,174.15,Drama,5/7/2024
44,Canada,Standard,665.29,Comedy,1/19/2025
74,Mexico,Standard,920.57,Romance,1/10/2025
26,UK,Basic,106.69,Drama,1/9/2025
67,Brazil,Basic,181.08,Romance,9/5/2024
27,USA,Basic,964.06,Sci-Fi,4/3/2024
78,India,Premium,659.74,Comedy,1/28/2025
56,France,Premium,906.98,Documentary,11/1/2024
32,Brazil,Basic,241.39,Action,3/8/2025
40,Japan,Basic,634.91,Romance,8/11/2024
57,France,Basic,314.92,Action,12/3/2024
61,UK,Standard,743.88,Drama,2/19/2025
31,Germany,Basic,549.97,Comedy,7/21/2024
51,Canada,Standard,909.64,Documentary,5/26/2024
63,USA,Premium,567.98,Horror,11/3/2024
59,Canada,Standard,304.56,Drama,1/11/2025
41,Japan,Premium,15.8,Documentary,3/6/2025
59,Brazil,Premium,805.71,Action,11/23/2024
41,UK,Premium,521.58,Sci-Fi,8/6/2024
52,Mexico,Premium,599.62,Romance,5/21/2024
17,Brazil,Standard,686.79,Comedy,7/20/2024
49,UK,Standard,780.3,Comedy,6/11/2024
16,France,Basic,228.26,Horror,7/31/2024
76,Brazil,Basic,529.03,Action,8/6/2024
67,USA,Premium,55.17,Horror,7/19/2024
35,Japan,Basic,487.68,Documentary,6/29/2024
65,Canada,Basic,407.44,Comedy,3/27/2024
57,France,Premium,369.32,Comedy,12/26/2024
62,USA,Basic,500.64,Documentary,7/21/2024
56,USA,Basic,706.13,Drama,5/26/2024
21,France,Premium,388.83,Sci-Fi,7/26/2024
76,Brazil,Basic,46.63,Horror,1/22/2025
41,Germany,Basic,899.93,Documentary,2/16/2025
53,Canada,Standard,226.35,Romance,3/4/2025
60,Mexico,Premium,387.08,Comedy,1/19/2025
32,Australia,Basic,453.27,Drama,9/5/2024
50,Canada,Basic,818.29,Romance,11/16/2024
21,Australia,Standard,878.45,Sci-Fi,11/2/2024
64,Germany,Premium,950.19,Comedy,2/28/2025
27,Australia,Basic,706.96,Documentary,1/24/2025
17,Mexico,Standard,146.53,Horror,3/1/2025
66,Canada,Standard,230.73,Horror,10/28/2024
30,Brazil,Basic,413.24,Action,11/11/2024
55,Brazil,Premium,821.55,Comedy,11/6/2024
29,Mexico,Basic,127.95,Romance,12/19/2024
25,India,Standard,521.06,Drama,12/29/2024
51,Germany,Premium,406.5,Action,9/1/2024
38,Australia,Premium,492.12,Documentary,7/5/2024
33,Mexico,Premium,825.86,Horror,2/3/2025
37,Canada,Basic,829.68,Action,4/7/2024
28,Japan,Basic,968.84,Horror,7/13/2024
54,Mexico,Standard,846.67,Drama,11/29/2024
42,USA,Premium,721.5,Romance,12/3/2024
73,India,Standard,610.05,Romance,7/16/2024
30,Japan,Premium,783.62,Action,2/28/2025
29,France,Standard,16.22,Action,10/19/2024
19,UK,Standard,739.78,Romance,11/24/2024
16,Mexico,Basic,921.52,Action,10/4/2024
40,France,Premium,994.16,Sci-Fi,8/3/2024
53,India,Standard,270.23,Comedy,3/5/2025
62,Japan,Standard,440.81,Sci-Fi,2/3/2025
37,Mexico,Standard,161.47,Drama,12/4/2024
69,Japan,Basic,361.49,Action,11/12/2024
33,Canada,Premium,13.23,Drama,5/6/2024
51,France,Basic,746.51,Sci-Fi,12/24/2024
16,Australia,Standard,449.53,Sci-Fi,8/9/2024
62,France,Basic,790.67,Sci-Fi,8/26/2024
67,India,Premium,40.91,Action,8/8/2024
50,Australia,Premium,236.52,Documentary,10/23/2024
66,France,Standard,513.17,Documentary,3/24/2024
76,Australia,Premium,814.32,Drama,12/20/2024
80,Mexico,Basic,624.8,Documentary,8/23/2024
17,Brazil,Premium,71.47,Comedy,10/4/2024
76,France,Standard,517.14,Comedy,11/9/2024
31,Germany,Basic,136.6,Comedy,8/27/2024
70,Brazil,Standard,199.46,Sci-Fi,6/2/2024
26,USA,Premium,818.58,Documentary,11/20/2024
47,Australia,Basic,190.48,Comedy,4/3/2024
43,Canada,Standard,942.69,Horror,12/14/2024
58,India,Standard,75.01,Comedy,8/23/2024
76,France,Standard,150.63,Horror,10/10/2024
75,UK,Basic,763.35,Drama,4/2/2024
58,Mexico,Premium,904.6,Drama,1/18/2025
48,France,Premium,921.61,Comedy,12/27/2024
58,Canada,Standard,807.17,Romance,1/17/2025
15,Germany,Premium,998.67,Horror,1/26/2025
25,Canada,Premium,999.36,Comedy,10/22/2024
41,Canada,Standard,78.41,Sci-Fi,4/4/2024
20,Brazil,Standard,595.49,Action,11/25/2024
43,Germany,Basic,358.71,Comedy,4/9/2024
33,France,Premium,755.87,Documentary,11/4/2024
67,India,Basic,303.37,Drama,7/11/2024
48,Mexico,Basic,61.54,Horror,1/15/2025
42,France,Premium,6.73,Comedy,12/11/2024
29,Mexico,Premium,898.09,Horror,1/7/2025
58,Germany,Premium,265.4,Romance,6/19/2024
78,France,Basic,307.25,Romance,5/12/2024
29,UK,Standard,511.72,Documentary,4/18/2024
40,Japan,Basic,494.57,Action,12/25/2024
21,Germany,Standard,152.29,Drama,2/5/2025
14,Australia,Premium,291.99,Drama,9/3/2024
25,India,Basic,745.79,Drama,1/4/2025
26,Germany,Basic,242.82,Action,8/21/2024
59,Australia,Basic,883.28,Action,6/21/2024
16,Australia,Premium,769.51,Documentary,12/28/2024
68,Australia,Premium,68.87,Drama,7/10/2024
16,USA,Basic,50.39,Documentary,9/5/2024
71,India,Premium,936.77,Drama,10/17/2024
43,India,Basic,943.9,Comedy,10/26/2024
77,UK,Standard,754.19,Action,7/2/2024
59,Australia,Standard,782.58,Horror,9/4/2024
32,Canada,Standard,320.9,Horror,7/11/2024
69,India,Standard,592.75,Romance,7/4/2024
75,Japan,Premium,479.86,Sci-Fi,9/17/2024
44,India,Basic,725.58,Drama,6/3/2024
67,Canada,Premium,579.6,Romance,1/30/2025
36,UK,Premium,462.04,Sci-Fi,2/15/2025
61,Brazil,Standard,873.7,Romance,12/30/2024
48,Australia,Basic,610.94,Sci-Fi,2/27/2025
79,Mexico,Premium,591.85,Action,11/17/2024
74,Mexico,Premium,930.89,Action,2/7/2025
72,Mexico,Basic,257.65,Documentary,1/5/2025
55,France,Premium,373.04,Comedy,11/5/2024
18,UK,Standard,260.78,Drama,12/17/2024
18,Japan,Premium,640.85,Comedy,5/19/2024
74,France,Basic,719.14,Drama,3/21/2024
40,Canada,Premium,911.63,Drama,6/21/2024
52,Japan,Standard,985.67,Horror,10/22/2024
44,India,Basic,811.71,Sci-Fi,9/18/2024
72,France,Basic,908.61,Sci-Fi,9/4/2024
55,Mexico,Premium,334.79,Horror,11/25/2024
52,Brazil,Basic,140.05,Comedy,9/22/2024
40,UK,Basic,234.8,Drama,2/14/2025
48,Mexico,Standard,384.44,Horror,3/14/2024
58,UK,Premium,963.15,Drama,9/30/2024
15,France,Premium,280.13,Action,9/24/2024
16,Australia,Basic,131.32,Comedy,6/25/2024
71,France,Basic,453.34,Horror,12/29/2024
65,India,Standard,875.12,Comedy,1/24/2025
73,Canada,Standard,118.14,Action,5/24/2024
26,Brazil,Basic,136.02,Horror,7/20/2024
49,USA,Standard,219.56,Horror,12/1/2024
71,Brazil,Premium,319.08,Sci-Fi,5/26/2024
13,UK,Basic,447.69,Comedy,5/29/2024
51,France,Premium,543.57,Horror,5/10/2024
39,UK,Basic,28.05,Documentary,3/22/2024
66,Canada,Standard,987.91,Drama,4/29/2024
74,USA,Standard,687.73,Drama,11/26/2024
55,Brazil,Premium,356.47,Drama,9/18/2024
52,USA,Basic,964.67,Romance,5/30/2024
15,Germany,Standard,675.5,Action,10/1/2024
55,India,Standard,422.31,Documentary,12/2/2024
67,Germany,Basic,818.74,Romance,12/18/2024
43,UK,Premium,271.38,Action,4/26/2024
67,Germany,Standard,337.48,Comedy,3/4/2025
45,Germany,Basic,142.62,Romance,7/19/2024
35,France,Standard,31.65,Drama,7/24/2024
69,Brazil,Premium,603.13,Horror,9/25/2024
37,UK,Standard,78.21,Action,12/3/2024
51,France,Premium,437.62,Documentary,10/27/2024
16,France,Standard,774.81,Romance,7/26/2024
39,Australia,Standard,440.97,Action,2/18/2025
50,France,Standard,354.78,Romance,6/4/2024
39,USA,Basic,442.25,Documentary,7/12/2024
21,Japan,Basic,441.23,Sci-Fi,5/8/2024
20,Brazil,Standard,374.53,Sci-Fi,3/31/2024
48,India,Premium,983.55,Romance,4/3/2024
41,UK,Premium,156.14,Sci-Fi,5/28/2024
44,Germany,Basic,385.8,Documentary,9/18/2024
38,Canada,Standard,242.06,Horror,3/25/2024
31,UK,Premium,593.8,Documentary,5/25/2024
39,Brazil,Standard,347.95,Romance,2/6/2025
61,Australia,Standard,690.43,Documentary,7/28/2024
36,Mexico,Basic,555.11,Sci-Fi,10/31/2024
56,India,Standard,583.38,Comedy,4/30/2024
51,France,Premium,759.71,Sci-Fi,4/6/2024
58,Canada,Basic,732.95,Action,6/28/2024
42,Japan,Premium,959.79,Action,10/6/2024
46,Mexico,Standard,209.83,Action,10/26/2024
55,India,Premium,561.61,Sci-Fi,2/3/2025
56,Canada,Premium,32.49,Sci-Fi,6/20/2024
29,India,Basic,57.11,Romance,5/31/2024
53,Brazil,Standard,76.28,Sci-Fi,11/22/2024
73,Australia,Basic,805.95,Sci-Fi,10/28/2024
31,Mexico,Premium,104.08,Sci-Fi,6/24/2024
40,UK,Basic,756.71,Drama,6/4/2024
21,Australia,Basic,580.34,Drama,12/21/2024
76,USA,Standard,466.34,Sci-Fi,4/6/2024
30,Canada,Basic,64.27,Documentary,8/15/2024
65,Germany,Standard,271.32,Action,1/30/2025
41,Japan,Standard,351.21,Drama,5/18/2024
17,Australia,Basic,604.67,Drama,10/15/2024
62,Brazil,Basic,519.06,Action,1/11/2025
80,Germany,Basic,334.65,Horror,6/18/2024
30,UK,Basic,747.77,Sci-Fi,8/8/2024
29,Japan,Premium,77.19,Horror,1/8/2025
30,India,Premium,176.51,Romance,6/4/2024
78,Australia,Basic,583.42,Romance,2/11/2025
67,Australia,Standard,691.67,Horror,1/11/2025
57,USA,Standard,957.55,Romance,6/4/2024
67,UK,Basic,582.61,Comedy,8/2/2024
26,Canada,Basic,906.78,Romance,8/15/2024
16,France,Standard,762.03,Romance,2/12/2025
80,India,Premium,920.81,Drama,9/16/2024
76,Japan,Basic,974.08,Horror,10/24/2024
53,Australia,Basic,347.53,Comedy,4/30/2024
74,Japan,Basic,934.6,Action,1/18/2025
49,Canada,Premium,100.54,Sci-Fi,10/18/2024
18,Australia,Standard,647.27,Action,3/11/2024
73,India,Premium,501.12,Sci-Fi,3/29/2024
62,UK,Standard,217.74,Comedy,7/24/2024
18,Australia,Standard,135.86,Action,7/2/2024
53,Brazil,Basic,876.94,Action,2/26/2025
66,France,Standard,762.7,Drama,2/5/2025
32,Brazil,Premium,20.52,Sci-Fi,2/27/2025
61,Germany,Standard,496.58,Horror,5/15/2024
18,Mexico,Basic,693.58,Horror,8/3/2024
59,USA,Basic,658.32,Drama,10/6/2024
54,Germany,Premium,631.89,Romance,10/14/2024
15,USA,Basic,196.08,Drama,10/27/2024
19,Germany,Standard,365.27,Action,5/6/2024
79,France,Basic,233.17,Action,4/23/2024
20,Mexico,Basic,813.46,Horror,9/7/2024
16,Brazil,Standard,346.96,Romance,10/25/2024
39,USA,Basic,107.1,Documentary,5/17/2024
35,Brazil,Premium,198.16,Drama,1/12/2025
76,UK,Basic,994.22,Horror,12/3/2024
80,Japan,Premium,701.4,Horror,4/5/2024
33,India,Standard,24.99,Comedy,3/17/2024
59,Canada,Standard,906.23,Action,3/4/2025
60,USA,Premium,894.83,Documentary,2/22/2025
19,Japan,Basic,189.28,Sci-Fi,3/8/2025
26,Brazil,Premium,286.07,Romance,11/26/2024
27,USA,Basic,470.45,Sci-Fi,7/16/2024
46,Brazil,Basic,107.17,Documentary,8/8/2024
42,USA,Standard,983.97,Action,9/26/2024
78,Germany,Standard,7.07,Horror,3/31/2024
34,Germany,Basic,168.39,Documentary,5/17/2024
73,France,Premium,320.14,Drama,11/11/2024
35,Japan,Standard,329.1,Horror,9/14/2024
17,Mexico,Standard,257.23,Sci-Fi,6/6/2024
58,Mexico,Basic,181.32,Drama,3/18/2024
53,Brazil,Standard,146.28,Drama,7/22/2024
26,UK,Premium,235.67,Romance,4/13/2024
40,Brazil,Standard,251.43,Horror,10/6/2024
80,Canada,Basic,114.2,Drama,8/18/2024
71,Germany,Basic,211.25,Comedy,5/3/2024
75,Germany,Standard,119.7,Action,4/24/2024
16,Australia,Basic,13.56,Sci-Fi,2/14/2025
64,France,Basic,533.62,Romance,1/22/2025
72,Brazil,Standard,585.05,Documentary,12/22/2024
